COMID,Stream DO
22880469,8.403051815
22880471,10.99556378
22880473,10.67201279
22880475,10.47545907
22880477,9.954942559
22880479,10.3200473
22880483,10.60779494
22880485,10.8078379
22880487,10.89887003
22880489,10.8233046
22880491,9.599381637
22880493,10.06129427
22880495,10.0363948
22880497,10.0829317
22880499,10.19142041
22880505,10.10543112
22880507,10.06328657
22880509,10.08250665
22880511,10.1774894
22880513,9.990884153
22880515,9.935759424
22880517,10.64713914
22880519,10.28958633
22880521,10.86378628
22880523,10.22860322
22880525,10.71419487
22880527,10.15867598
22880529,9.519617707
22880531,10.46282869
22880533,10.05834468
22880535,9.438609343
22880537,9.978907089
22880539,10.22158725
22880541,10.73691639
22880543,9.58948827
22880545,9.640903045
22880547,10.38412551
22880549,10.14959586
22880551,10.57710136
22880553,10.05641609
22880555,10.87329708
22880557,10.23781004
22880559,10.8655189
22880561,10.53551917
22880563,9.002228045
22880565,10.7636533
22880567,9.673744978
22880569,9.344875334
22880571,10.83857076
22880573,8.889131726
22880575,9.375316866
22880577,10.10818804
22880579,10.22069534
22880581,9.808085971
22880583,10.25851962
22880585,10.38727256
22880587,10.47105774
22880589,10.11304975
22880591,10.8042062
22880593,10.17793361
22880595,10.51077924
22880597,10.76258851
22880599,10.36662796
22880601,10.29321893
22880605,10.18054118
22880607,10.25038445
22880609,10.52021169
22880611,10.58421819
22880613,10.57447885
22880615,10.2975573
22880617,8.855542801
22880619,10.44018274
22880621,10.29101085
22880623,9.398899632
22880625,10.47123853
22880627,10.10635281
22880629,10.86925101
22880631,8.923478695
22880633,10.33914951
22880635,10.47689678
22880637,10.39875422
22880639,10.71671814
22880641,10.57123876
22880643,10.5590988
22880645,10.47626044
22880647,10.23141331
22880649,11.08556264
22880651,9.936935886
22880653,9.786812004
22880655,10.61711467
22880657,10.57352748
22880659,9.677443032
22880661,10.62420823
22880663,10.4889576
22880665,10.6441355
22880667,10.77862921
22880669,9.494279396
22880671,9.154471026
22880673,9.126229759
22880675,10.20626912
22880677,10.65493938
22880679,10.60256909
22880681,10.87836424
22880683,10.64713096
22880685,9.600930596
22880687,10.05232843
22880689,9.352282419
22880691,10.38319046
22880693,9.944824692
22880695,10.82153268
22880697,10.00255636
22880699,8.473883468
22880701,10.24488755
22880703,10.520752
22880705,10.3136273
22880707,10.02535358
22880709,10.3166501
22880711,10.31865745
22880713,10.48262322
22880715,8.003102176
22880717,10.20376651
22880719,10.34855173
22880721,10.66143147
22880723,9.62785433
22880725,9.207297389
22880727,10.67625471
22880729,9.757781874
22880731,10.47918467
22880733,9.064664244
22880735,10.93662886
22880737,10.7215816
22880739,10.04872221
22880741,9.95822973
22880743,10.80407713
22880745,9.183319606
22880747,10.12291496
22880749,10.74138256
22880751,10.40041973
22880753,10.04444919
22880755,8.589241798
22880757,10.26113622
22880759,10.58618856
22880761,10.25061515
22880763,10.52248677
22880765,9.352212898
22880767,10.418721
22880769,9.432894528
22880771,10.6671261
22880773,10.20667906
22880775,10.26218567
22880777,10.61224571
22880779,9.839606545
22880781,10.31691043
22880783,10.01902261
22880785,9.860281301
22880787,10.53281043
22880789,7.868382353
22880791,8.572319996
22880793,11.01882795
22880795,10.61677494
22880797,10.07887187
22880799,9.438241752
22880801,10.03055715
22880803,10.39434679
22880805,10.55347794
22880807,9.881436823
22880809,10.63382046
22880811,10.4502814
22880813,10.50208261
22880815,10.17680228
22880817,11.14648448
22880819,10.25051786
22880821,10.47647603
22880823,10.42051513
22880825,10.8382373
22880827,10.39781451
22880829,10.62282636
22880831,9.038490124
22880833,9.335966649
22880835,10.50189878
22880837,10.70859959
22880839,10.71484209
22880841,10.35584659
22880843,10.35903558
22880845,7.868382353
22880847,9.799611583
22880849,10.67964153
22880851,10.05353682
22880853,10.60400864
22880855,9.629579611
22880857,10.55782593
22880859,10.20053088
22880861,9.83725149
22880863,10.45333246
22880865,10.45618193
22880867,10.41788455
22880869,10.5496082
22880871,10.24970237
22880873,10.25079369
22880875,9.584145975
22880877,10.17883978
22880879,10.25978232
22880881,10.85506389
22880883,10.19504956
22880885,10.63433573
22880887,10.18449328
22880889,9.910515119
22880891,10.57885689
22880893,10.01708276
22880895,9.904145302
22880897,10.3291595
22880899,9.73644194
22880901,10.0937817
22880903,9.902641428
22880905,10.65729701
22880907,9.831367178
22880909,9.193209291
22880911,10.7196446
22880913,8.918426206
22880915,8.417525243
22880917,10.568409
22880919,8.209929434
22880921,8.580129526
22880923,10.31720503
22880925,9.244192816
22880927,10.04496778
22880929,10.12940347
22880931,10.64084204
22880933,10.74868633
22880935,9.677110442
22880937,10.75239159
22880939,8.708682619
22880941,10.86738716
22880943,9.594683008
22880945,10.45696813
22880947,9.265934601
22880949,10.0857699
22880951,9.364937699
22880953,9.675538197
22880955,10.29842875
22880957,10.63760378
22880959,10.43596169
22880961,10.92375563
22880963,10.12848267
22880965,10.66517177
22880967,9.327683967
22880969,10.25974776
22880971,10.39073233
22880973,10.88322996
22880975,10.44079998
22880977,9.876940645
22880979,10.32752768
22880981,10.58704054
22880983,7.868382353
22880985,8.421301162
22880987,7.868382353
22880989,10.15348417
22880991,10.69336453
22880993,10.53291226
22880995,8.009398426
22880997,10.08642905
22880999,8.335908996
22881001,10.69056224
22881003,9.435607362
22881005,10.11473272
22881007,10.81426331
22881009,11.03012912
22881011,10.10496319
22881013,9.837802671
22881015,10.7070509
22881017,10.39678956
22881019,10.37689391
22881021,10.70510442
22881023,10.25832661
22881025,10.71101654
22881027,9.981140492
22881029,10.86774088
22881031,10.66273283
22881033,10.00263705
22881035,9.15064889
22881037,10.06627824
22881039,10.10649494
22881041,8.998428867
22881043,10.66426208
22881045,9.596807754
22881047,9.751020431
22881049,10.71444554
22881051,10.80344776
22881053,10.33956184
22881055,9.570127784
22881057,8.047080482
22881059,9.959621006
22881061,10.32951507
22881063,10.7185651
22881065,10.27520302
22881067,10.7466553
22881069,9.909801636
22881071,10.73059743
22881073,10.97463197
22881075,9.484499004
22881077,10.65492568
22881079,7.868382353
22881081,10.80533542
22881083,10.81662506
22881085,8.361087395
22881087,10.29315171
22881089,11.01115443
22881091,7.868382353
22881093,9.819922315
22881095,8.719560174
22881097,8.852154479
22881099,8.07037548
22881101,9.424838472
22881103,9.906819604
22881105,9.477131165
22881107,10.69685637
22881109,10.45847009
22881113,10.61232618
22881115,10.96623356
22881117,10.90082227
22881119,11.06148967
22881121,10.38948497
22881123,10.4710527
22881125,10.17948314
22881127,10.87875807
22881129,11.10935159
22881131,10.83517878
22881133,10.28284048
22881135,10.7299839
22881137,9.895369903
22881139,10.58665511
22881141,10.38035112
22881143,9.832197986
22881145,10.11408951
22881147,10.58516566
22881149,10.69714553
22881151,9.627508385
22881153,10.69331039
22881155,10.72501596
22881157,10.21245949
22881159,10.512381
22881161,10.51812312
22881163,9.994713718
22881165,9.976389871
22881167,9.838337539
22881169,10.80686684
22881171,11.09587888
22881173,11.1252946
22881175,9.670540198
22881177,10.69201406
22881179,9.164500443
22881181,11.00223152
22881183,9.790532265
22881185,10.0336879
22881187,10.64709568
22881189,9.681547661
22881191,8.512969848
22881193,10.06423949
22881195,10.07670463
22881197,10.3967996
22881199,9.456775445
22881201,10.57549962
22881203,11.0701618
22881205,9.501928142
22881207,10.79755489
22881209,10.57273466
22881211,10.00519445
22881213,10.44701465
22881215,10.31207516
22881217,10.70735738
22881219,8.070968652
22881221,9.615131724
22881223,10.20034535
22881225,10.49309475
22881227,10.73223518
22881229,10.5074082
22881231,9.73161635
22881235,10.03729589
22881237,10.69978
22881239,10.57164512
22881241,9.207283426
22881243,9.854326324
22881245,10.54418447
22881249,10.36743461
22881251,9.283995732
22881253,10.65851251
22881255,10.75869086
22881257,10.91566379
22881259,10.91135055
22881261,9.445141566
22881263,10.6840964
22881265,10.75197107
22881267,9.916028876
22881269,11.07930353
22881271,10.24723944
22881273,9.948901516
22881275,9.810199417
22881277,9.777238234
22881279,11.0013617
22881281,10.14897868
22881283,10.96122911
22881287,11.01491341
22881291,10.16447191
22881293,9.775122741
22881295,10.97165552
22881297,10.99421618
22881299,10.26789663
22881301,9.675034462
22881303,10.58718079
22881305,10.8311498
22881307,11.05632268
22881309,10.46495462
22881311,10.79811389
22881313,10.79674002
22881315,10.48774358
22881317,9.15812374
22881319,10.79378754
22881323,9.765893194
22881325,10.94048325
22881327,10.78363131
22881329,10.78021223
22881331,11.03624941
22881333,10.92798766
22881335,9.322336869
22881337,10.90307942
22881339,10.6441071
22881341,10.90278453
22881343,10.6794561
22881345,10.45564298
22881347,11.06893845
22881349,10.10017156
22881351,11.05257438
22881353,11.10983523
22881355,8.378741168
22881357,9.985881087
22881359,10.94933891
22881361,11.07719902
22881363,10.86211688
22881365,9.951671306
22881367,10.66090579
22881369,10.54177969
22881371,8.971495525
22881373,10.50068429
22881375,10.58884816
22881377,10.53204094
22881379,9.053592101
22881381,9.157593214
22881385,10.37270056
22881389,10.78021223
22881391,9.956431702
22881393,10.46660338
22881395,10.68341644
22881397,10.82006608
22881399,9.87414274
22881401,10.03589899
22881403,9.985881087
22881405,11.23786851
22881407,10.93684356
22881409,10.2650181
22881411,10.27182518
22881413,10.92504725
22881415,9.697074568
22881417,10.69616905
22881419,8.408810781
22881421,10.67373599
22881423,10.87500154
22881425,10.44096158
22881427,11.18885096
22881429,9.982252285
22881431,10.410449
22881433,10.82584002
22881435,10.83759119
22881437,9.827112346
22881439,10.52885023
22881441,10.99710132
22881443,10.03203811
22881445,8.220681713
22881447,10.88271216
22881451,10.19141895
22881453,10.86577759
22881457,9.730757923
22881459,9.315590664
22881461,10.80499226
22881463,10.48855624
22881465,10.46032665
22881467,10.42002469
22881469,10.05599414
22881471,10.50304636
22881473,10.57369966
22881475,10.23575688
22881477,10.6767629
22881479,9.967896973
22881481,10.61496225
22881483,10.49352264
22881485,10.6786152
22881487,10.63977854
22881489,10.66720286
22881491,10.09108267
22881493,10.86662462
22881495,10.70080329
22881497,10.9183319
22881499,10.60882125
22881501,10.33851258
22881503,9.313097732
22881505,9.902302569
22881507,9.674486441
22881509,10.51879154
22881513,10.69865362
22881515,10.634166
22881517,10.27198599
22881519,10.67590068
22881521,10.66444269
22881523,10.82626066
22881525,10.02146145
22881527,8.78211383
22881529,10.97690471
22881531,11.06991621
22881533,10.62677998
22881535,10.34020176
22881539,10.25384067
22881541,10.82695881
22881545,10.61599636
22881547,11.13862468
22881549,11.02358904
22881551,9.723391781
22881553,9.939328474
22881555,10.78208157
22881557,10.37425176
22881559,10.74527889
22881561,11.09899357
22881563,10.79154901
22881565,10.6929123
22881567,10.3336141
22881569,11.09461095
22881571,10.48994259
22881573,10.7921052
22881575,10.55392438
22881577,10.18632999
22881579,10.44008587
22881581,10.7147476
22881583,10.13156644
22881585,7.868382353
22881587,10.63520517
22881589,10.8249464
22881591,10.86983079
22881593,8.890005113
22881595,10.05895967
22881597,9.713041241
22881601,10.06501337
22881603,10.53257151
22881605,10.40397959
22881607,10.0418355
22881609,7.868382353
22881611,10.51963854
22881613,11.3572521
22881615,10.50161832
22881617,10.09472911
22881619,10.64936645
22881623,10.59549807
22881625,11.2608477
22881629,10.64337626
22881631,10.78343281
22881635,10.11894277
22881637,10.73090141
22881639,8.561068689
22881641,10.92439264
22881643,10.92439264
22881645,10.92866628
22881647,9.766523802
22881649,10.88932784
22881651,10.33935759
22881653,10.51829918
22881655,9.560830629
22881657,10.77948789
22881663,9.113711736
22881665,10.64832045
22881667,10.44714884
22881669,9.097576611
22881673,9.59109047
22881675,10.4813678
22881677,11.46315142
22881679,9.676487816
22881681,10.48909656
22881683,9.844878576
22881685,10.59737518
22881687,10.74732953
22881689,11.4468063
22881691,10.73456339
22881693,11.11448581
22881695,11.19286397
22881697,9.611231667
22881699,10.47323483
22881701,11.50298019
22881703,8.677551731
22881705,10.42867412
22881707,8.677551731
22881709,7.876670232
22881711,9.923065826
22881713,10.92991775
22881715,10.49173359
22881717,10.47807441
22881719,9.775946875
22881721,11.3688107
22881723,8.330782738
22881725,10.00330504
22881727,10.55010193
22881729,9.650667131
22881731,10.9100764
22881733,11.03080206
22881735,10.69937612
22881737,10.6024976
22881739,10.4133251
22881741,10.45567745
22881743,11.57379068
22881745,10.90491793
22881747,10.65921746
22881751,9.736796749
22881753,9.976513005
22881755,7.881209438
22881757,10.58704054
22881759,9.194857353
22881761,9.889217947
22881763,11.08429579
22881765,10.49815982
22881767,9.963914982
22881769,10.75664702
22881771,10.47778096
22881773,10.96816356
22881775,9.951607761
22881777,9.954319876
22881779,10.78469398
22881781,10.49993897
22881785,10.93563534
22881787,7.868382353
22881789,8.169898609
22881791,10.6766816
22881795,11.03950817
22881797,8.945564661
22881799,9.881801486
22881801,10.77765747
22881803,10.76806401
22881805,10.31443114
22881809,10.64637168
22881811,10.51968297
22881813,10.65085061
22881815,11.60806495
22881817,10.59492676
22881819,11.04862192
22881821,11.85755707
22881825,10.34715158
22881827,9.903105873
22881829,9.47703936
22881831,9.274096096
22881833,10.68484451
22881835,11.20015423
22881837,10.44569353
22881839,10.83242321
22881841,11.8086727
22881843,9.384240739
22881847,10.9018399
22881849,10.34659928
22881851,11.99745294
22881853,9.349826182
22881855,10.5952407
22881857,10.48617804
22881859,8.691253215
22881861,10.9167578
22881863,10.59778343
22881865,10.22337213
22881867,9.728662454
22881869,11.78698838
22881871,10.53506682
22881873,10.286153
22881875,9.845157863
22881879,10.81139093
22881881,11.67109999
22881883,10.7240896
22881887,10.1188119
22881889,10.69872033
22881891,9.67138087
22881893,9.885246346
22881895,11.15676456
22881897,10.69642136
22881899,10.83597736
22881901,10.90031448
22881903,9.696014801
22881905,10.02157248
22881907,10.41010703
22881909,9.133464083
22881911,10.86399011
22881913,10.40025686
22881915,10.34980508
22881917,11.48702466
22881919,10.95083109
22881921,10.35045067
22881923,11.32513177
22881925,10.99059862
22881927,10.69107499
22881929,12.03755608
22881931,10.44154186
22881933,10.93536834
22881935,11.03077613
22881937,11.97224863
22881939,8.686293762
22881941,10.22968704
22881943,11.07104424
22881945,9.009044025
22881947,10.85895602
22881949,10.62884533
22881951,10.64128507
22881953,10.65246075
22881955,11.49781206
22881957,10.64978791
22881959,10.61368215
22881961,11.89356338
22881963,9.885703327
22881965,10.66630279
22881967,11.92690548
22881969,11.69998516
22881971,9.47068704
22881973,10.76637853
22881975,10.73783849
22881977,7.868382353
22881981,10.04587149
22881983,10.56883643
22881987,11.18072192
22881997,9.53628078
22881999,11.11392795
22882001,10.51911115
22882003,11.00715656
22882005,11.74678215
22882007,11.14003868
22882009,10.39596115
22882011,11.5579672
22882015,8.853040777
22882017,10.88073889
22882019,11.50745496
22882021,9.916863538
22882023,9.372589815
22882025,11.67348312
22882027,10.43813848
22882029,9.797673706
22882031,10.28426226
22882033,10.5513279
22882035,10.40925936
22882039,10.08211839
22882041,10.14002662
22882043,10.52568896
22882045,10.11196106
22882047,10.77187826
22882049,10.79282018
22882051,10.16877152
22882053,10.05435559
22882055,10.39528121
22882059,10.40387721
22882061,9.304930155
22882063,9.302315914
22882065,10.08874776
22882067,9.98860446
