COMID,Stream DOC
22880461,1.697418246
22880463,1.303733446
22880465,1.608636078
22880467,2.109835521
22880469,2.146137674
22880471,0.781818182
22880473,0.781818182
22880475,1.235161137
22880477,1.4954252
22880479,1.70090201
22880483,1.561724382
22880485,1.526192722
22880487,1.532731606
22880489,1.662838656
22880491,2.15579873
22880493,1.506070912
22880495,1.708453873
22880497,1.81678347
22880499,1.768770946
22880505,0.781818182
22880507,2.583299062
22880509,0.904054099
22880511,0.806400302
22880513,0.781818182
22880515,0.824502627
22880517,1.400645513
22880519,1.372280468
22880521,1.181324594
22880523,1.19340813
22880525,1.587462676
22880527,1.467640051
22880529,1.559792739
22880531,1.252323435
22880533,1.368738794
22880535,1.570644425
22880537,1.151401663
22880539,0.807336049
22880541,1.309120308
22880543,1.431670479
22880545,2.706347029
22880547,0.781818182
22880549,1.500493931
22880551,1.503732344
22880553,1.368373971
22880555,1.127450094
22880557,1.331414853
22880559,1.370287028
22880561,1.714455127
22880563,1.742059484
22880565,0.957335776
22880567,2.483267761
22880569,0.81825775
22880571,1.103798661
22880573,1.091349595
22880575,0.781818182
22880577,2.595677668
22880579,1.534407497
22880581,1.479342543
22880583,1.801037499
22880585,1.477874035
22880587,1.454318759
22880589,1.248678969
22880591,1.602788917
22880593,1.231495382
22880595,1.938571335
22880597,0.781818182
22880599,1.029335678
22880601,1.491152842
22880605,1.087523812
22880607,2.125351764
22880609,1.4648404
22880611,0.781818182
22880613,0.922956898
22880615,1.631185774
22880617,2.416376385
22880619,0.989898358
22880621,1.674309287
22880623,0.853893026
22880625,0.799851814
22880627,1.545068643
22880629,1.522749267
22880631,1.600069054
22880633,0.984862227
22880635,1.666319535
22880637,1.263116832
22880639,1.416445112
22880641,1.772330908
22880643,2.10632241
22880645,1.703775347
22880647,1.414423157
22880649,1.060930705
22880651,1.457489697
22880653,1.335561217
22880655,2.098417909
22880657,1.625695333
22880659,2.780792052
22880661,1.190139379
22880663,0.781818182
22880665,1.13483386
22880667,1.351614637
22880669,1.148159122
22880671,1.278539573
22880673,1.175130862
22880675,1.755544521
22880677,1.075977209
22880679,2.100467224
22880681,1.401694822
22880683,1.446316368
22880685,2.550788514
22880687,1.843186752
22880689,1.360120357
22880691,1.496356361
22880693,2.15579873
22880695,1.59668002
22880697,1.828739026
22880699,2.860002562
22880701,1.641285347
22880703,1.431314884
22880705,1.37700252
22880707,1.390055847
22880709,1.36541785
22880711,1.287961949
22880713,1.395407167
22880715,2.15579873
22880717,1.41939579
22880719,1.32432244
22880721,1.519064988
22880723,0.781818182
22880725,1.250003836
22880727,1.001671572
22880729,1.253317973
22880731,1.237349996
22880733,0.901879677
22880735,1.372856768
22880737,1.05151068
22880739,2.15579873
22880741,1.635880169
22880743,1.229846887
22880745,0.997227171
22880747,1.464730178
22880749,1.666319535
22880751,1.481548467
22880753,1.470170809
22880755,1.292819853
22880757,0.781818182
22880759,1.37553215
22880761,1.445240175
22880763,1.593731315
22880765,1.180998419
22880767,1.333198727
22880769,1.174479326
22880771,0.781818182
22880773,1.143298799
22880775,0.834500465
22880777,1.581258398
22880779,0.781818182
22880781,1.893193645
22880783,1.502973925
22880785,1.489670316
22880787,1.180672266
22880789,2.609628594
22880791,1.27678676
22880793,1.474210003
22880795,1.389278347
22880797,1.395637695
22880799,1.88607943
22880801,1.900219868
22880803,1.037620696
22880805,1.383104627
22880807,1.11067647
22880809,1.452789336
22880811,1.509902683
22880813,1.927446482
22880815,1.26760173
22880817,1.416445112
22880819,1.001669964
22880821,1.594993174
22880823,0.781818182
22880825,1.063489613
22880827,1.195697573
22880829,1.250003836
22880831,1.389138739
22880833,1.06700957
22880835,1.186546277
22880837,0.781818182
22880839,0.781818182
22880841,1.214710334
22880843,1.155944396
22880845,1.903525136
22880847,1.307772715
22880849,0.781818182
22880851,1.33031446
22880853,1.340201066
22880855,1.44954943
22880857,0.781818182
22880859,0.781818182
22880861,1.044319072
22880863,1.032984161
22880865,1.370786708
22880867,1.206539268
22880869,0.971247204
22880871,1.26955083
22880873,1.122716723
22880875,1.0118362
22880877,1.383235568
22880879,1.290024799
22880881,0.781818182
22880883,1.333482131
22880885,1.219640396
22880887,0.781818182
22880889,0.781818182
22880891,0.781818182
22880893,1.062030299
22880895,1.307038359
22880897,0.995799978
22880899,1.226222455
22880901,1.39072837
22880903,1.226615941
22880905,0.781818182
22880907,1.701473688
22880909,1.359433831
22880911,1.484126917
22880913,0.944490087
22880915,1.198642752
22880917,1.480445028
22880919,1.373687975
22880921,0.781818182
22880923,0.781818182
22880925,0.781818182
22880927,1.476372227
22880929,1.448471053
22880931,1.487449941
22880933,0.902822562
22880935,0.859841817
22880937,1.64727584
22880939,1.299887723
22880941,1.713949379
22880943,1.273930821
22880945,1.833838918
22880947,1.264940145
22880949,1.618670409
22880951,1.135530826
22880953,0.781818182
22880955,0.97567782
22880957,1.217339017
22880959,0.781818182
22880961,1.304069852
22880963,1.395600924
22880965,0.796734548
22880967,1.401694822
22880969,1.003259008
22880971,0.859215495
22880973,1.691395609
22880975,0.840127571
22880977,1.555311015
22880979,1.327854224
22880981,0.781818182
22880983,1.362524728
22880985,1.517416854
22880987,1.102666635
22880989,1.056774366
22880991,0.969032675
22880993,0.781818182
22880995,0.781818182
22880997,0.781818182
22880999,1.531188873
22881001,1.611668373
22881003,2.15579873
22881005,1.383904278
22881007,1.767051442
22881009,1.693598035
22881011,2.244351156
22881013,2.15579873
22881015,1.411867302
22881017,1.323306519
22881019,0.943745951
22881021,1.612538132
22881023,0.841689804
22881025,0.830750397
22881027,1.470713829
22881029,1.744949042
22881031,1.61008207
22881033,1.601287542
22881035,1.721909192
22881037,0.781818182
22881039,2.760494902
22881041,1.509470583
22881043,0.781818182
22881045,0.907538174
22881047,0.781818182
22881049,1.617349718
22881051,0.781818182
22881053,0.794513565
22881055,1.502277737
22881057,0.781818182
22881059,1.411867302
22881061,0.781818182
22881063,1.664325722
22881065,0.781818182
22881067,0.781818182
22881069,1.578793738
22881071,1.680140116
22881073,1.561589936
22881075,1.262335067
22881077,0.943775261
22881079,1.302724442
22881081,2.15579873
22881083,1.411164018
22881085,2.15579873
22881087,1.441300406
22881089,1.673915629
22881091,0.823878009
22881093,0.939658685
22881095,0.781818182
22881097,1.485971935
22881099,1.353263668
22881101,1.080668042
22881103,1.008968115
22881105,2.15579873
22881107,0.781818182
22881109,0.825127273
22881113,1.073093527
22881115,2.15579873
22881117,1.525426438
22881119,1.744949042
22881121,1.646434663
22881123,0.781818182
22881125,0.781818182
22881127,0.781818182
22881129,1.446316368
22881131,1.851638384
22881133,1.305079288
22881135,1.350184272
22881137,1.124220847
22881139,1.237105135
22881141,1.302051953
22881143,1.192754204
22881145,1.294663888
22881147,1.286343686
22881149,1.231495382
22881151,0.781818182
22881153,1.687588393
22881155,1.366307887
22881157,1.045595606
22881159,1.408353484
22881161,1.623545364
22881163,1.625331146
22881165,0.781818182
22881167,0.867360148
22881169,1.656320528
22881171,1.472016457
22881173,1.408704575
22881175,0.781818182
22881177,1.269599192
22881179,1.147862311
22881181,1.487819721
22881183,1.164716058
22881185,2.085465338
22881187,0.960179669
22881189,1.39994628
22881191,2.094319279
22881193,2.72968527
22881195,2.30665604
22881197,0.866733445
22881199,0.87018071
22881201,1.355007379
22881203,1.537375742
22881205,1.252654919
22881207,1.142651069
22881209,1.157761354
22881211,1.499946305
22881213,1.490782038
22881215,1.208106171
22881217,0.781818182
22881219,1.684265489
22881221,0.781818182
22881223,1.582082075
22881225,0.781818182
22881227,0.781818182
22881229,0.781818182
22881231,1.744527322
22881235,0.781818182
22881237,1.569077673
22881239,1.429182872
22881241,1.42811786
22881243,1.218065939
22881245,0.87080759
22881249,1.227210631
22881251,1.615594496
22881253,0.827001385
22881255,1.569361968
22881257,0.781818182
22881259,0.999132275
22881261,1.788790479
22881263,0.781818182
22881265,0.781818182
22881267,1.392270595
22881269,1.183282085
22881271,1.613409427
22881273,1.658906599
22881275,1.191446615
22881277,2.096368594
22881279,1.706101708
22881281,1.248407386
22881283,2.136769376
22881287,1.385317191
22881291,1.928326879
22881293,0.915716655
22881295,1.742059484
22881297,0.814824285
22881299,0.963656667
22881301,1.319922682
22881303,1.585387652
22881305,1.036664251
22881307,1.53570561
22881309,1.238685846
22881311,1.737825529
22881313,0.842942034
22881315,0.788321301
22881317,1.781707752
22881319,1.620879887
22881323,1.087844827
22881325,1.754760282
22881327,0.781818182
22881329,0.995178763
22881331,1.23156462
22881333,1.443806398
22881335,1.286288566
22881337,1.038577257
22881339,1.525487974
22881341,0.781818182
22881343,1.543215802
22881345,1.408704575
22881347,0.99976703
22881349,0.781818182
22881351,1.68543847
22881353,1.756333371
22881355,1.337222522
22881357,0.781818182
22881359,1.686511166
22881361,1.302051953
22881363,1.246057834
22881365,1.600069054
22881367,1.518937473
22881369,0.781818182
22881371,1.339744746
22881373,1.787748659
22881375,1.640356543
22881377,1.022967716
22881379,1.852207344
22881381,1.054217767
22881385,1.155484808
22881389,1.029594212
22881391,0.781818182
22881393,0.926105894
22881395,1.855925223
22881397,1.669887614
22881399,1.863887955
22881401,1.353606054
22881403,1.079615572
22881405,1.661851138
22881407,1.268753208
22881409,1.404871146
22881411,0.846069933
22881413,1.573485413
22881415,2.15579873
22881417,2.115690707
22881419,1.801037499
22881421,1.169269989
22881423,1.277266431
22881425,0.781818182
22881427,0.781818182
22881429,1.256634956
22881431,1.461463775
22881433,0.781818182
22881435,0.781818182
22881437,0.781818182
22881439,1.010564963
22881441,1.468368477
22881443,1.49041135
22881445,1.321275745
22881447,1.16049089
22881451,1.005164313
22881453,0.969665345
22881457,1.228199035
22881459,1.63254833
22881461,1.263610073
22881463,1.5292641
22881465,0.976617912
22881467,1.225510894
22881469,1.521985721
22881471,0.838876894
22881473,0.922113205
22881475,0.781818182
22881477,1.445359264
22881479,1.493751716
22881481,1.060610904
22881483,1.543215802
22881485,1.603907037
22881487,1.542230842
22881489,1.00135412
22881491,1.372166541
22881493,1.149131687
22881495,1.092019399
22881497,1.573892243
22881499,0.877692719
22881501,1.583394832
22881503,1.485602712
22881505,1.365275521
22881507,1.322037737
22881509,1.605621721
22881513,1.19471625
22881515,0.925615613
22881517,1.321614108
22881519,0.91980819
22881521,1.268226727
22881523,1.613845656
22881525,1.07124148
22881527,1.48855962
22881529,0.781818182
22881531,0.781818182
22881533,1.200329933
22881535,0.916244987
22881539,1.354290967
22881541,1.161790588
22881545,0.781818182
22881547,0.781818182
22881549,0.944075053
22881551,1.028234548
22881553,0.781818182
22881555,1.363489754
22881557,0.781818182
22881559,1.246692504
22881561,0.781818182
22881563,0.781818182
22881565,1.28997111
22881567,0.781818182
22881569,0.781818182
22881571,0.959535994
22881573,0.946702854
22881575,1.422802569
22881577,1.252323435
22881579,0.781818182
22881581,0.842068888
22881583,0.781818182
22881585,1.082710393
22881587,1.524333956
22881589,1.731010601
22881591,0.790502044
22881593,1.169269989
22881595,1.493751716
22881597,1.349158634
22881601,1.637122983
22881603,0.781818182
22881605,0.781818182
22881607,1.119057602
22881609,0.848885694
22881611,1.256634956
22881613,1.38865567
22881615,0.781818182
22881617,2.461133105
22881619,1.372511629
22881623,1.898670687
22881625,1.396789222
22881629,1.104558792
22881631,0.781818182
22881635,1.022942047
22881637,1.038896136
22881639,1.443089997
22881641,1.195110308
22881643,1.706705976
22881645,1.19471625
22881647,1.068610113
22881649,1.619111466
22881651,1.429182872
22881653,0.96776746
22881655,1.033476931
22881657,1.835617247
22881663,1.243527553
22881665,1.63804416
22881667,0.994055873
22881669,1.270621961
22881673,1.293993081
22881675,1.184259179
22881677,1.269599192
22881679,1.526192722
22881681,1.221284976
22881683,1.308783355
22881685,1.403795109
22881687,2.15579873
22881689,1.419621044
22881691,1.974873488
22881693,1.613845656
22881695,2.206409438
22881697,1.441158439
22881699,1.166342012
22881701,2.349888713
22881703,1.899910147
22881705,1.59750676
22881707,2.482603918
22881709,2.46770963
22881711,0.781818182
22881713,0.781818182
22881715,0.933037684
22881717,1.106134751
22881719,1.612538132
22881721,1.420680925
22881723,0.781818182
22881725,2.508256275
22881727,1.148159122
22881729,0.979160489
22881731,1.652135587
22881733,1.208145349
22881735,1.385664323
22881737,1.773234331
22881739,1.667321292
22881741,1.066369451
22881743,2.614991796
22881745,1.753980569
22881747,3.02898637
22881751,0.781818182
22881753,2.15579873
22881755,1.933463113
22881757,1.328389739
22881759,2.326928339
22881761,0.897480588
22881763,1.422095074
22881765,1.491307198
22881767,1.000401832
22881769,1.337222522
22881771,1.565399025
22881773,1.426698867
22881775,0.928626018
22881777,0.996276441
22881779,1.56419404
22881781,1.258672598
22881785,1.303733446
22881787,0.95986364
22881789,1.433449581
22881791,1.427763003
22881795,2.15579873
22881797,0.938191221
22881799,1.445957554
22881801,1.660866652
22881803,1.638967481
22881805,1.465820667
22881809,1.131141208
22881811,0.781818182
22881813,0.781818182
22881815,1.095869931
22881817,1.233144525
22881819,1.415035353
22881821,1.173317107
22881825,0.781818182
22881827,0.974411717
22881829,0.781818182
22881831,1.092019399
22881833,0.785206518
22881835,1.882395585
22881837,1.134883962
22881839,1.401065275
22881841,1.111233814
22881843,1.660021573
22881847,1.57701361
22881849,0.889322032
22881851,1.728361261
22881853,0.939658685
22881855,1.899520248
22881857,1.233067717
22881859,0.781818182
22881861,0.908167073
22881863,0.781818182
22881865,0.781818182
22881867,1.173502178
22881869,1.674429102
22881871,1.08559804
22881873,1.10423697
22881875,1.294425542
22881879,1.670853796
22881881,0.889629281
22881883,1.70090201
22881887,0.941551181
22881889,1.080465278
22881891,0.928310969
22881893,1.52466077
22881895,1.463852168
22881897,1.664325722
22881899,0.857962946
22881901,1.048468579
22881903,1.227540073
22881905,1.277815969
22881907,1.744221389
22881909,0.781818182
22881911,2.15579873
22881913,0.781818182
22881915,1.42528103
22881917,1.522367419
22881919,1.474941991
22881921,0.781818182
22881923,1.232814644
22881925,1.804670714
22881927,2.762836976
22881929,1.315269911
22881931,1.684568993
22881933,1.817633984
22881935,1.712033107
22881937,1.32550824
22881939,0.983278056
22881941,2.15579873
22881943,0.781818182
22881945,2.376795634
22881947,2.322772148
22881949,1.707274493
22881951,0.781818182
22881953,1.306762406
22881955,1.573892243
22881957,0.984545371
22881959,0.781818182
22881961,1.471303399
22881963,1.255971329
22881965,1.293993081
22881967,1.476773747
22881969,1.739928001
22881971,1.25895856
22881973,0.781818182
22881975,0.802034307
22881977,2.217806495
22881981,1.52466077
22881983,1.502332171
22881987,1.833838918
22881997,1.093946995
22881999,2.15579873
22882001,1.497469606
22882003,1.371821505
22882005,0.781818182
22882007,0.781818182
22882009,1.076845792
22882011,1.222584417
22882015,1.298355799
22882017,1.304236222
22882019,1.103915164
22882021,1.39638586
22882023,1.323694138
22882025,1.089510572
22882027,1.553578231
22882029,1.087844827
22882031,1.177411887
22882033,1.367333939
22882035,1.522860996
22882039,1.427777382
22882041,1.691482493
22882043,1.328389739
22882045,1.459881992
22882047,2.15579873
22882049,1.592472881
22882051,1.472462399
22882053,1.755544521
22882055,1.638967481
22882059,1.28285435
22882061,1.214496709
22882063,1.649273812
22882065,1.424218406
